IPT	237	20.12	19.87	19.94	20.00
IPT	290	20.12	19.87	19.94	20.00
IPT	344	20.12	19.87	19.94	20.00
IPT	396	20.12	19.87	19.94	20.00
IPT	449	20.12	19.87	19.94	20.00
IPT	502	20.12	19.87	19.94	20.00
IPT	556	20.12	19.87	19.94	20.00
IPT	609	20.12	19.87	19.94	20.00
IPT	661	20.12	19.87	19.94	20.00
IPT	714	20.12	19.87	19.94	20.00
IPT	885	20.12	19.87	19.87	20.00
IPT	1587	20.12	19.87	19.94	20.00
IPT	2288	20.12	19.87	19.94	20.00
IPT	2990	20.12	19.87	19.94	20.00
IPT	3692	20.12	19.87	19.94	20.00
IPT	4393	20.12	19.87	19.94	20.00
IPT	5095	20.12	19.87	19.94	20.00
IPT	5796	20.12	19.87	19.94	20.00
IPT	6498	20.12	19.87	19.94	20.00
IPT	7199	20.12	19.87	19.94	20.00
IPT	7901	20.12	19.87	19.94	20.00
IPT	8602	20.12	19.87	19.94	20.00
IPT	9304	20.12	19.87	19.94	20.00
IPT	10005	20.12	19.87	19.94	20.00
IPT	10706	20.12	19.87	19.94	20.00
IPT	11409	20.12	19.87	19.94	20.00
IPT	12110	20.12	19.87	19.94	20.00
IPT	12812	20.19	19.87	19.94	20.00
IPT	13513	20.19	19.87	19.94	20.00
IPT	14215	20.19	19.87	19.94	20.00
IPT	14916	20.19	19.94	19.94	20.00
IPT	15618	20.19	19.87	19.94	20.00
IPT	16320	20.12	19.94	19.94	20.00
IPT	17021	20.19	19.87	19.94	20.00
IPT	17723	20.19	19.94	19.94	20.00
IPT	18424	20.19	19.87	19.94	20.00
IPT	19126	20.19	19.94	19.94	20.00
IPT	19827	20.19	19.94	19.94	20.00
IPT	20529	20.19	19.94	19.94	20.00
IPT	21231	20.19	19.94	19.94	20.00
IPT	21933	20.19	19.94	19.94	20.00
IPT	22634	20.19	19.94	19.94	20.00
IPT	23335	20.19	19.94	19.94	20.00
IPT	24037	20.19	19.94	19.94	20.00
IPT	24738	20.19	19.94	19.94	20.00
IPT	25440	20.19	19.94	19.94	20.00
IPT	26142	20.19	19.94	19.94	20.00
IPT	26844	20.19	19.94	19.94	20.06
IPT	27545	20.19	19.94	19.94	20.06
IPT	28247	20.19	19.94	19.94	20.06
IPT	28948	20.19	19.94	19.94	20.06
