IPT	237	23.12	22.87	22.87	22.94
IPT	290	23.12	22.87	22.87	22.94
IPT	344	23.12	22.87	22.87	22.94
IPT	396	23.12	22.87	22.87	22.94
IPT	449	23.12	22.87	22.87	22.94
IPT	502	23.12	22.87	22.87	22.94
IPT	556	23.12	22.87	22.87	22.94
IPT	609	23.12	22.87	22.87	22.94
IPT	661	23.12	22.87	22.87	22.94
IPT	714	23.12	22.87	22.87	22.94
IPT	885	23.12	22.81	22.87	22.94
IPT	1587	23.12	22.87	22.87	22.94
IPT	2288	23.12	22.87	22.87	22.94
IPT	2991	23.12	22.81	22.87	22.94
IPT	3692	23.12	22.87	22.87	22.94
IPT	4393	23.12	22.87	22.87	22.94
IPT	5095	23.12	22.87	22.87	22.94
IPT	5796	23.12	22.87	22.87	22.94
IPT	6498	23.12	22.87	22.87	22.94
IPT	7199	23.12	22.87	22.87	22.94
IPT	7901	23.12	22.87	22.87	22.94
IPT	8602	23.12	22.87	22.87	22.94
IPT	9304	23.12	22.87	22.87	22.94
IPT	10005	23.12	22.87	22.87	22.94
IPT	10707	23.12	22.87	22.87	22.94
IPT	11409	23.12	22.87	22.87	22.94
IPT	12110	23.12	22.87	22.87	23.00
IPT	12812	23.12	22.87	22.87	22.94
IPT	13513	23.12	22.87	22.87	22.94
IPT	14215	23.12	22.87	22.87	22.94
IPT	14916	23.12	22.87	22.87	22.94
IPT	15619	23.12	22.87	22.87	23.00
IPT	16320	23.12	22.87	22.87	23.00
IPT	17021	23.12	22.87	22.94	22.94
IPT	17723	23.12	22.87	22.87	22.94
IPT	18424	23.12	22.87	22.87	22.94
IPT	19126	23.12	22.87	22.87	22.94
IPT	19827	23.12	22.87	22.87	22.94
IPT	20530	23.12	22.87	22.87	22.94
IPT	21231	23.12	22.87	22.87	23.00
IPT	21933	23.12	22.87	22.87	22.94
IPT	22634	23.12	22.87	22.87	22.94
IPT	23335	23.12	22.87	22.87	22.94
IPT	24037	23.12	22.87	22.87	23.00
IPT	24738	23.12	22.87	22.87	23.00
IPT	25441	23.12	22.87	22.87	23.00
IPT	26142	23.12	22.87	22.87	22.94
IPT	26844	23.12	22.87	22.87	22.94
IPT	27545	23.12	22.87	22.87	23.00
IPT	28247	23.12	22.87	22.94	22.94
IPT	28948	23.12	22.87	22.87	23.00
IPT	29649	23.12	22.87	22.94	23.00
IPT	30352	23.12	22.87	22.94	23.00
IPT	31053	23.12	22.87	22.94	23.00
IPT	31755	23.12	22.87	22.94	23.00
IPT	32456	23.12	22.87	22.94	22.94
IPT	33158	23.12	22.87	22.87	23.00
IPT	33859	23.12	22.87	22.87	23.00
IPT	34561	23.12	22.87	22.94	23.00
IPT	35263	23.12	22.87	22.94	23.00
IPT	35964	23.12	22.87	22.94	23.00
IPT	36666	23.12	22.87	22.87	22.94
IPT	37367	23.12	22.87	22.94	22.94
IPT	38069	23.12	22.87	22.87	23.00
IPT	38770	23.12	22.87	22.94	22.94
IPT	39472	23.12	22.87	22.87	22.94
IPT	40174	23.12	22.87	22.87	23.00
IPT	40876	23.12	22.87	22.94	22.94
IPT	41577	23.12	22.87	22.87	23.00
IPT	42278	23.12	22.87	22.87	23.00
IPT	42980	23.12	22.87	22.94	22.94
IPT	43681	23.12	22.87	22.87	23.00
IPT	44383	23.12	22.87	22.94	22.94
IPT	45085	23.12	22.87	22.87	22.94
IPT	45787	23.12	22.87	22.94	23.00
IPT	46488	23.12	22.87	22.87	23.00
IPT	47190	23.12	22.87	22.94	23.00
IPT	47891	23.12	22.87	22.87	22.94
IPT	48592	23.12	22.87	22.94	23.00
IPT	49294	23.12	22.87	22.94	23.00
IPT	49996	23.12	22.87	22.94	23.00
IPT	50698	23.12	22.87	22.94	22.94
IPT	51399	23.12	22.87	22.87	23.00
IPT	52101	23.12	22.87	22.87	22.94
IPT	52802	23.12	22.87	22.94	22.94
IPT	53504	23.12	22.87	22.94	22.94
IPT	54205	23.12	22.87	22.87	23.00
IPT	54907	23.12	22.87	22.94	23.00
IPT	55609	23.12	22.87	22.87	22.94
IPT	56310	23.12	22.87	22.87	23.00
IPT	57012	23.12	22.87	22.87	22.94
IPT	57713	23.12	22.87	22.94	23.00
IPT	58415	23.12	22.87	22.87	22.94
IPT	59116	23.12	22.87	22.87	23.00
