IPT	237	22.75	22.50	22.56	22.62
IPT	290	22.75	22.50	22.56	22.62
IPT	344	22.75	22.50	22.56	22.62
IPT	396	22.75	22.50	22.56	22.62
IPT	449	22.75	22.50	22.56	22.62
IPT	502	22.75	22.50	22.56	22.62
IPT	556	22.75	22.50	22.56	22.62
IPT	609	22.75	22.50	22.56	22.62
IPT	661	22.75	22.50	22.56	22.62
IPT	714	22.75	22.50	22.56	22.62
IPT	885	22.75	22.44	22.50	22.56
IPT	1587	22.75	22.50	22.50	22.56
IPT	2288	22.75	22.50	22.56	22.62
IPT	2991	22.75	22.50	22.56	22.62
IPT	3692	22.75	22.50	22.56	22.62
IPT	4393	22.75	22.50	22.56	22.62
IPT	5095	22.81	22.50	22.56	22.56
IPT	5796	22.75	22.50	22.56	22.62
IPT	6498	22.75	22.50	22.56	22.62
IPT	7199	22.75	22.50	22.56	22.62
IPT	7901	22.75	22.50	22.56	22.62
IPT	8602	22.81	22.50	22.56	22.62
IPT	9304	22.75	22.50	22.56	22.62
IPT	10005	22.81	22.50	22.56	22.62
IPT	10707	22.81	22.50	22.56	22.62
IPT	11409	22.81	22.50	22.56	22.62
IPT	12110	22.81	22.50	22.56	22.62
IPT	12812	22.81	22.50	22.56	22.62
IPT	13513	22.81	22.50	22.56	22.62
IPT	14215	22.81	22.50	22.56	22.62
IPT	14916	22.81	22.50	22.56	22.62
IPT	15619	22.81	22.50	22.56	22.62
IPT	16320	22.81	22.50	22.56	22.62
IPT	17021	22.81	22.50	22.56	22.62
IPT	17723	22.81	22.50	22.56	22.62
IPT	18424	22.81	22.50	22.56	22.62
IPT	19126	22.81	22.50	22.56	22.62
IPT	19828	22.81	22.50	22.56	22.62
IPT	20530	22.81	22.50	22.56	22.62
IPT	21231	22.81	22.50	22.56	22.62
IPT	21933	22.81	22.50	22.56	22.62
IPT	22634	22.81	22.50	22.56	22.62
IPT	23335	22.81	22.50	22.56	22.62
IPT	24037	22.81	22.50	22.56	22.62
IPT	24739	22.81	22.50	22.56	22.62
IPT	25441	22.81	22.56	22.56	22.62
IPT	26142	22.81	22.56	22.56	22.62
IPT	26844	22.81	22.56	22.56	22.62
IPT	27545	22.81	22.56	22.56	22.62
IPT	28247	22.81	22.56	22.56	22.69
IPT	28948	22.81	22.56	22.56	22.69
IPT	29650	22.81	22.56	22.62	22.62
IPT	30352	22.81	22.56	22.56	22.62
IPT	31053	22.81	22.56	22.62	22.69
IPT	31755	22.81	22.56	22.56	22.69
IPT	32456	22.81	22.56	22.62	22.62
IPT	33158	22.81	22.56	22.62	22.69
IPT	33859	22.81	22.56	22.62	22.69
IPT	34562	22.81	22.56	22.62	22.69
IPT	35263	22.81	22.56	22.62	22.69
IPT	35964	22.81	22.56	22.62	22.69
IPT	36666	22.81	22.56	22.62	22.69
IPT	37367	22.81	22.56	22.62	22.69
IPT	38069	22.87	22.56	22.62	22.69
IPT	38770	22.81	22.56	22.62	22.69
IPT	39473	22.81	22.56	22.62	22.69
IPT	40174	22.81	22.56	22.62	22.69
IPT	40876	22.81	22.56	22.62	22.69
IPT	41577	22.87	22.56	22.62	22.69
IPT	42278	22.81	22.56	22.62	22.69
IPT	42980	22.87	22.56	22.62	22.69
IPT	43681	22.81	22.56	22.62	22.69
IPT	44384	22.81	22.56	22.62	22.69
IPT	45085	22.81	22.56	22.62	22.69
IPT	45787	22.81	22.56	22.62	22.69
IPT	46488	22.87	22.56	22.62	22.69
IPT	47190	22.87	22.56	22.62	22.69
IPT	47891	22.81	22.56	22.62	22.69
IPT	48593	22.81	22.56	22.62	22.69
IPT	49295	22.81	22.56	22.62	22.69
IPT	49996	22.81	22.56	22.62	22.69
IPT	50698	22.87	22.56	22.62	22.69
IPT	51399	22.87	22.56	22.62	22.69
IPT	52101	22.87	22.56	22.62	22.69
IPT	52802	22.87	22.56	22.62	22.69
IPT	53505	22.87	22.56	22.62	22.69
IPT	54206	22.87	22.56	22.62	22.69
IPT	54907	22.87	22.56	22.62	22.69
IPT	55609	22.87	22.56	22.62	22.69
IPT	56310	22.87	22.56	22.62	22.69
IPT	57012	22.87	22.56	22.62	22.69
IPT	57713	22.87	22.56	22.62	22.69
IPT	58416	22.87	22.56	22.62	22.69
IPT	59117	22.87	22.56	22.62	22.69
