IPT	237	22.12	21.81	21.87	21.94
IPT	290	22.12	21.81	21.87	21.94
IPT	344	22.12	21.81	21.87	21.94
IPT	396	22.12	21.81	21.87	21.94
IPT	449	22.12	21.81	21.87	21.94
IPT	502	22.12	21.81	21.87	21.94
IPT	556	22.12	21.81	21.87	21.94
IPT	609	22.12	21.81	21.87	21.94
IPT	661	22.12	21.81	21.87	21.94
IPT	714	22.12	21.81	21.87	21.94
IPT	885	22.06	21.81	21.87	21.87
IPT	1587	22.06	21.81	21.87	21.94
IPT	2288	22.06	21.81	21.87	21.94
IPT	2990	22.12	21.81	21.87	21.94
IPT	3691	22.12	21.81	21.87	21.94
IPT	4392	22.12	21.81	21.87	21.94
IPT	5094	22.12	21.87	21.87	21.94
IPT	5795	22.12	21.81	21.87	21.94
IPT	6498	22.12	21.81	21.87	21.94
IPT	7199	22.12	21.87	21.87	21.94
IPT	7901	22.12	21.87	21.87	21.94
IPT	8602	22.12	21.81	21.87	21.94
IPT	9304	22.12	21.87	21.87	21.94
IPT	10005	22.12	21.87	21.87	21.94
IPT	10706	22.12	21.81	21.87	21.94
IPT	11408	22.12	21.87	21.87	21.94
IPT	12109	22.12	21.81	21.87	21.94
IPT	12811	22.12	21.81	21.87	21.94
IPT	13512	22.12	21.87	21.87	21.94
IPT	14214	22.12	21.87	21.87	21.94
IPT	14915	22.12	21.81	21.87	21.94
IPT	15618	22.12	21.81	21.87	21.94
IPT	16319	22.12	21.81	21.87	21.94
IPT	17020	22.12	21.81	21.87	21.94
IPT	17722	22.12	21.81	21.87	21.94
IPT	18423	22.12	21.81	21.87	21.94
IPT	19125	22.12	21.81	21.87	21.94
IPT	19826	22.12	21.81	21.87	21.94
IPT	20528	22.12	21.81	21.87	21.94
IPT	21229	22.12	21.81	21.87	21.94
IPT	21931	22.12	21.81	21.87	21.94
IPT	22632	22.12	21.81	21.87	21.94
IPT	23334	22.12	21.81	21.87	21.94
IPT	24036	22.12	21.81	21.87	21.94
IPT	24737	22.12	21.87	21.87	21.94
IPT	25439	22.12	21.81	21.87	21.94
IPT	26140	22.12	21.87	21.87	21.94
IPT	26842	22.12	21.87	21.87	21.94
IPT	27543	22.12	21.87	21.87	21.94
IPT	28244	22.12	21.81	21.87	21.94
IPT	28946	22.12	21.87	21.87	21.94
IPT	29648	22.12	21.87	21.87	21.94
IPT	30350	22.12	21.87	21.87	21.94
IPT	31051	22.12	21.87	21.87	22.00
IPT	31753	22.12	21.87	21.87	21.94
IPT	32454	22.12	21.87	21.94	21.94
IPT	33156	22.12	21.87	21.94	21.94
IPT	33857	22.12	21.87	21.87	22.00
IPT	34558	22.12	21.87	21.94	21.94
IPT	35260	22.12	21.87	21.94	22.00
IPT	35962	22.12	21.87	21.94	22.00
IPT	36664	22.12	21.87	21.94	22.00
IPT	37365	22.12	21.87	21.94	22.00
IPT	38067	22.12	21.87	21.94	22.00
IPT	38768	22.12	21.87	21.94	22.00
IPT	39470	22.12	21.87	21.94	22.00
IPT	40171	22.12	21.87	21.94	22.00
IPT	40872	22.19	21.87	21.94	22.00
IPT	41574	22.12	21.87	21.94	22.00
IPT	42275	22.19	21.87	21.94	22.00
IPT	42977	22.19	21.87	21.94	22.00
IPT	43678	22.19	21.87	21.94	22.00
IPT	44381	22.19	21.94	21.94	22.00
IPT	45082	22.19	21.87	21.94	22.00
IPT	45784	22.12	21.94	21.94	22.00
IPT	46485	22.19	21.87	21.94	22.00
IPT	47186	22.19	21.87	21.94	22.00
IPT	47888	22.19	21.94	21.94	22.00
IPT	48589	22.19	21.94	22.00	22.00
IPT	49291	22.19	21.94	21.94	22.00
IPT	49992	22.19	21.94	21.94	22.00
IPT	50694	22.19	21.94	21.94	22.00
IPT	51396	22.19	21.94	21.94	22.00
IPT	52098	22.19	21.94	21.94	22.00
IPT	52799	22.19	21.94	21.94	22.06
IPT	53500	22.19	21.94	21.94	22.06
IPT	54202	22.19	21.94	21.94	22.00
IPT	54903	22.19	21.94	21.94	22.00
IPT	55605	22.19	21.94	21.94	22.00
IPT	56306	22.19	21.94	22.00	22.00
IPT	57008	22.19	21.94	21.94	22.00
IPT	57709	22.19	21.94	21.94	22.06
IPT	58411	22.12	21.94	21.94	22.00
IPT	59112	22.19	21.94	21.94	22.00
