IPT	237	21.81	21.50	21.56	21.62
IPT	290	21.81	21.50	21.56	21.62
IPT	344	21.81	21.50	21.56	21.62
IPT	396	21.81	21.50	21.56	21.62
IPT	449	21.81	21.50	21.56	21.62
IPT	502	21.81	21.50	21.56	21.62
IPT	556	21.81	21.50	21.56	21.62
IPT	609	21.81	21.50	21.56	21.62
IPT	661	21.81	21.50	21.56	21.62
IPT	714	21.81	21.50	21.56	21.62
IPT	885	21.75	21.50	21.50	21.56
IPT	1587	21.75	21.50	21.50	21.56
IPT	2288	21.75	21.50	21.50	21.56
IPT	2990	21.75	21.50	21.50	21.56
IPT	3691	21.75	21.50	21.50	21.56
IPT	4392	21.75	21.50	21.50	21.56
IPT	5094	21.75	21.50	21.50	21.56
IPT	5795	21.75	21.50	21.50	21.56
IPT	6497	21.75	21.50	21.50	21.62
IPT	7198	21.75	21.50	21.50	21.56
IPT	7900	21.75	21.50	21.50	21.56
IPT	8601	21.75	21.50	21.50	21.56
IPT	9304	21.75	21.50	21.50	21.56
IPT	10005	21.75	21.50	21.50	21.56
IPT	10706	21.75	21.50	21.50	21.56
IPT	11408	21.75	21.50	21.50	21.56
IPT	12109	21.75	21.50	21.50	21.56
IPT	12811	21.75	21.50	21.50	21.56
IPT	13512	21.75	21.50	21.50	21.56
IPT	14214	21.75	21.50	21.50	21.56
IPT	14915	21.75	21.50	21.50	21.56
IPT	15617	21.75	21.50	21.50	21.56
IPT	16318	21.75	21.50	21.50	21.56
IPT	17019	21.75	21.50	21.50	21.56
IPT	17721	21.75	21.50	21.50	21.56
IPT	18423	21.75	21.44	21.50	21.56
IPT	19125	21.75	21.50	21.50	21.56
IPT	19826	21.75	21.50	21.50	21.56
IPT	20528	21.75	21.44	21.50	21.56
IPT	21229	21.75	21.50	21.50	21.56
IPT	21931	21.75	21.50	21.50	21.56
IPT	22632	21.75	21.44	21.50	21.56
IPT	23333	21.75	21.50	21.50	21.56
IPT	24035	21.75	21.44	21.50	21.56
IPT	24736	21.75	21.50	21.50	21.56
IPT	25438	21.75	21.44	21.50	21.56
IPT	26139	21.75	21.44	21.50	21.56
IPT	26841	21.75	21.50	21.50	21.56
IPT	27543	21.75	21.44	21.50	21.56
IPT	28244	21.75	21.50	21.50	21.56
IPT	28946	21.75	21.50	21.50	21.56
