IPT	237	21.81	21.50	21.56	21.62
IPT	290	21.81	21.50	21.56	21.62
IPT	344	21.81	21.50	21.56	21.62
IPT	396	21.81	21.50	21.56	21.62
IPT	449	21.81	21.50	21.56	21.62
IPT	502	21.81	21.50	21.56	21.62
IPT	556	21.81	21.50	21.56	21.62
IPT	609	21.81	21.50	21.56	21.62
IPT	661	21.81	21.50	21.56	21.62
IPT	714	21.81	21.50	21.56	21.62
IPT	885	21.75	21.50	21.50	21.56
IPT	1587	21.75	21.50	21.56	21.62
IPT	2288	21.75	21.50	21.56	21.56
IPT	2990	21.81	21.50	21.56	21.62
IPT	3691	21.81	21.50	21.56	21.62
IPT	4392	21.75	21.50	21.56	21.62
IPT	5094	21.81	21.50	21.56	21.62
IPT	5795	21.81	21.50	21.56	21.62
IPT	6497	21.81	21.50	21.56	21.62
IPT	7199	21.81	21.56	21.56	21.62
IPT	7901	21.81	21.56	21.56	21.62
IPT	8602	21.81	21.50	21.56	21.62
IPT	9304	21.81	21.56	21.56	21.62
IPT	10005	21.81	21.56	21.62	21.62
IPT	10706	21.81	21.56	21.56	21.62
IPT	11408	21.81	21.56	21.56	21.62
IPT	12109	21.81	21.56	21.62	21.62
IPT	12811	21.81	21.56	21.62	21.69
IPT	13512	21.81	21.56	21.62	21.69
IPT	14214	21.87	21.56	21.62	21.69
IPT	14915	21.81	21.56	21.62	21.69
IPT	15617	21.81	21.56	21.62	21.69
IPT	16319	21.87	21.56	21.62	21.69
IPT	17020	21.87	21.56	21.62	21.69
IPT	17722	21.87	21.56	21.62	21.69
IPT	18423	21.87	21.56	21.62	21.69
IPT	19125	21.87	21.56	21.62	21.69
IPT	19826	21.87	21.56	21.62	21.69
IPT	20528	21.87	21.62	21.62	21.69
IPT	21229	21.87	21.62	21.62	21.69
IPT	21931	21.87	21.56	21.62	21.69
IPT	22632	21.87	21.62	21.62	21.69
IPT	23334	21.87	21.62	21.62	21.69
IPT	24036	21.87	21.62	21.62	21.69
IPT	24737	21.87	21.62	21.62	21.69
IPT	25439	21.87	21.62	21.62	21.69
IPT	26140	21.87	21.62	21.62	21.69
IPT	26842	21.87	21.62	21.69	21.69
IPT	27543	21.87	21.62	21.69	21.69
IPT	28244	21.87	21.62	21.69	21.69
IPT	28946	21.87	21.62	21.69	21.75
