IPT	237	21.50	21.25	21.25	21.31
IPT	290	21.50	21.25	21.25	21.31
IPT	344	21.50	21.25	21.25	21.31
IPT	396	21.50	21.25	21.25	21.31
IPT	449	21.50	21.25	21.25	21.31
IPT	502	21.50	21.25	21.25	21.31
IPT	556	21.50	21.25	21.25	21.31
IPT	609	21.50	21.25	21.25	21.31
IPT	661	21.50	21.25	21.25	21.31
IPT	714	21.50	21.25	21.25	21.31
IPT	885	21.44	21.19	21.25	21.31
IPT	1587	21.44	21.19	21.25	21.31
IPT	2288	21.50	21.19	21.25	21.31
IPT	2990	21.50	21.19	21.25	21.31
IPT	3692	21.50	21.19	21.25	21.31
IPT	4393	21.50	21.19	21.25	21.31
IPT	5095	21.50	21.19	21.25	21.31
IPT	5796	21.50	21.19	21.25	21.31
IPT	6498	21.50	21.19	21.25	21.31
IPT	7199	21.50	21.19	21.25	21.31
IPT	7901	21.50	21.19	21.25	21.31
IPT	8602	21.50	21.19	21.25	21.31
IPT	9304	21.50	21.19	21.25	21.31
IPT	10005	21.50	21.19	21.25	21.31
IPT	10706	21.50	21.19	21.25	21.31
IPT	11408	21.50	21.19	21.25	21.31
IPT	12109	21.50	21.19	21.25	21.31
IPT	12812	21.50	21.19	21.25	21.31
IPT	13513	21.50	21.19	21.25	21.31
IPT	14215	21.50	21.19	21.25	21.31
IPT	14916	21.50	21.19	21.25	21.31
IPT	15618	21.50	21.19	21.25	21.31
IPT	16319	21.50	21.19	21.25	21.31
IPT	17020	21.50	21.19	21.25	21.25
IPT	17722	21.50	21.19	21.25	21.31
IPT	18424	21.50	21.19	21.25	21.31
IPT	19126	21.50	21.19	21.25	21.25
IPT	19827	21.44	21.19	21.19	21.25
IPT	20529	21.44	21.19	21.25	21.25
IPT	21230	21.44	21.19	21.19	21.25
IPT	21932	21.44	21.19	21.25	21.25
IPT	22633	21.44	21.19	21.19	21.25
IPT	23334	21.44	21.19	21.19	21.25
IPT	24037	21.44	21.19	21.19	21.25
IPT	24738	21.44	21.19	21.19	21.25
IPT	25440	21.44	21.19	21.19	21.25
IPT	26141	21.44	21.19	21.19	21.25
IPT	26843	21.44	21.19	21.19	21.25
IPT	27544	21.44	21.19	21.19	21.25
IPT	28246	21.44	21.19	21.19	21.25
IPT	28947	21.44	21.19	21.19	21.25
